time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
1.83 0.24 0.239966 0.233419 0.03 0.0299625 0.0610387 0.144599 0.0117769 -0.2378 1.1291
1.84 0.24 0.239964 0.234854 0.03 0.0299626 0.061213 0.142482 0.0230995 -0.185615 1.13543
1.85 0.24 0.239963 0.236271 0.03 0.0299626 0.061501 0.140884 0.0345062 -0.134105 1.1459
1.86 0.24 0.239962 0.237674 0.03 0.0299624 0.0619036 0.139798 0.0460384 -0.0830836 1.16054
1.87 0.24 0.239961 0.239068 0.03 0.0299621 0.0624223 0.13922 0.0577381 -0.0323642 1.1794
1.88 0.24 0.239959 0.24046 0.03 0.0299616 0.0630591 0.13915 0.069648 0.0182375 1.20256
1.89 0.24 0.239958 0.241853 0.03 0.029961 0.0638161 0.139586 0.0818112 0.0689058 1.2301
1.9 0.24 0.239957 0.243253 0.03 0.0299603 0.0646963 0.140529 0.0942723 0.119825 1.26211
1.91 0.24 0.239955 0.244665 0.03 0.0299593 0.0657027 0.141984 0.107076 0.171181 1.29871
1.92 0.24 0.239954 0.246095 0.03 0.0299583 0.0668391 0.143956 0.12027 0.22316 1.34005
1.93 0.24 0.239953 0.247546 0.03 0.029957 0.0681096 0.146451 0.133902 0.275952 1.38626
1.94 0.24 0.239951 0.249026 0.03 0.0299556 0.0695188 0.14948 0.148021 0.329748 1.43752
1.95 0.24 0.23995 0.250538 0.03 0.029954 0.0710718 0.153052 0.162678 0.384745 1.49401
1.96 0.24 0.239948 0.252088 0.03 0.0299522 0.0727743 0.157182 0.177928 0.441143 1.55594
1.97 0.24 0.239947 0.253683 0.03 0.0299503 0.0746325 0.161883 0.193825 0.499147 1.62353
1.98 0.24 0.239945 0.255328 0.03 0.0299481 0.0766532 0.167174 0.210428 0.558967 1.69703
1.99 0.24 0.239944 0.257029 0.03 0.0299458 0.0788436 0.173073 0.227797 0.6208 1.77667
2 0.24 0.239943 0.258792 0.03 0.0299445 0.0812118 0.1796 0.245992 0.684697 1.86238
2.01 0.24 0.239947 0.260623 0.03 0.0299538 0.0837664 0.18677 0.26506 0.749217 1.95113
2.02 0.24 0.240002 0.262529 0.03 0.0300656 0.0865155 0.19451 0.284873 0.798796 2.01164
2.03 0.24 0.240544 0.264512 0.03 0.0311492 0.0894604 0.201925 0.303659 0.684258 1.74543
2.04 0.24 0.245679 0.266537 0.03 0.041421 0.0925273 0.200313 0.304025 -1.00666 -1.67217
2.05 0.3 0.294244 0.268488 0.15 0.13855 0.0954795 0.189668 0.285974 -1.12237 -1.93812
2.06 0.3 0.299379 0.27033 0.15 0.148822 0.0982434 0.17868 0.266898 -1.07514 -1.87707
2.07 0.3 0.299921 0.272064 0.15 0.149906 0.10082 0.168234 0.248575 -1.01416 -1.78751
2.08 0.3 0.299976 0.273696 0.15 0.150018 0.103218 0.158388 0.231134 -0.954998 -1.70073
2.09 0.3 0.299981 0.275233 0.15 0.150027 0.105445 0.149117 0.214531 -0.899116 -1.61974
2.1 0.3 0.29998 0.27668 0.15 0.150025 0.107511 0.140389 0.19871 -0.846486 -1.54461
2.11 0.3 0.299978 0.278043 0.15 0.150023 0.109422 0.132172 0.183611 -0.796935 -1.47509
2.12 0.3 0.299977 0.279325 0.15 0.150021 0.111185 0.124436 0.169181 -0.750285 -1.41094
2.13 0.3 0.299975 0.280533 0.15 0.150019 0.112808 0.117153 0.155366 -0.706365 -1.35193
2.14 0.3 0.299974 0.28167 0.15 0.150017 0.114295 0.110296 0.142118 -0.665017 -1.29785
2.15 0.3 0.299973 0.28274 0.15 0.150015 0.115652 0.103841 0.129386 -0.62609 -1.24848
2.16 0.3 0.299972 0.283748 0.15 0.150014 0.116884 0.0977629 0.117125 -0.589441 -1.20366
2.17 0.3 0.299971 0.284697 0.15 0.150012 0.117996 0.092041 0.105291 -0.554938 -1.16322
2.18 0.3 0.29997 0.28559 0.15 0.150011 0.118991 0.086654 0.0938395 -0.522455 -1.12702
2.19 0.3 0.299969 0.286431 0.15 0.15001 0.119874 0.0815824 0.0827298 -0.491874 -1.09492
2.2 0.3 0.299969 0.287223 0.15 0.150009 0.120647 0.0768076 0.0719212 -0.463082 -1.0668
2.21 0.3 0.299968 0.287968 0.15 0.150008 0.121313 0.0723123 0.0613743 -0.435977 -1.04257
2.22 0.3 0.299967 0.28867 0.15 0.150008 0.121875 0.0680802 0.0510508 -0.410457 -1.02213
2.23 0.3 0.299967 0.28933 0.15 0.150007 0.122335 0.0640957 0.040913 -0.386432 -1.00542
2.24 0.3 0.299966 0.289952 0.15 0.150007 0.122694 0.0603445 0.0309241 -0.363814 -0.99236
2.25 0.3 0.299966 0.290538 0.15 0.150006 0.122953 0.0568128 0.0210478 -0.342519 -0.982915
2.26 0.3 0.299965 0.291089 0.15 0.150006 0.123115 0.0534879 0.011248 -0.322471 -0.977047
2.27 0.3 0.299965 0.291608 0.15 0.150006 0.123179 0.0503575 0.00148905 -0.303596 -0.974736
2.28 0.3 0.299964 0.292097 0.15 0.150006 0.123145 0.0474104 -0.0082645 -0.285827 -0.975973
2.29 0.3 0.299964 0.292557 0.15 0.150006 0.123013 0.0446358 -0.0180482 -0.269097 -0.980762
2.3 0.3 0.299963 0.29299 0.15 0.150007 0.122783 0.0420236 -0.0278976 -0.253347 -0.989121
2.31 0.3 0.299963 0.293398 0.15 0.150007 0.122455 0.0395642 -0.0378486 -0.238519 -1.00108
2.32 0.3 0.299963 0.293782 0.15 0.150008 0.122026 0.0372489 -0.0479374 -0.224558 -1.01668
2.33 0.3 0.299963 0.294144 0.15 0.150008 0.121496 0.035069 -0.0582007 -0.211415 -1.03597
