tar_x(m) tar_y(m) tar_th(deg) vel_x(m/s) vel_y(m/s) cog_x(m) cog_y(m) L(0)R(1) STATE(0-2) ZMP_x(m) ZMP_y(m) ax0 ax1 ax2 ax3 ax4 ax5 ay0 ay1 ay2 ay3 ay4 ay5
0.36 0 25.0 0 0 0 0 0 0 0 -0.05 1.07589e-06 0.000353319 0.0393901 -0.0620521 0.144543 0.0112665 -5.00528e-06 -0.00149274 -0.172679 0.284669 -0.674537 0.0157816
0.36 0 30.0 0 0 0 0 0 0 0 -0.05 1.07788e-06 0.000353999 0.0394664 -0.0621917 0.144894 0.011205 -5.00318e-06 -0.00149202 -0.172599 0.284543 -0.674196 0.0157646
0.36 0 35.0 0 0 0 0 0 0 0 -0.05 1.07983e-06 0.000354669 0.0395415 -0.062329 0.145238 0.0111453 -5.00107e-06 -0.0014913 -0.172518 0.284414 -0.673849 0.0157443
0.36 0 40.0 0 0 0 0 0 0 0 -0.05 1.08176e-06 0.000355326 0.0396152 -0.062464 0.145575 0.0110878 -4.99894e-06 -0.00149057 -0.172437 0.284284 -0.673497 0.0157209
0.36 0 45.0 0 0 0 0 0 0 0 -0.05 1.08365e-06 0.000355972 0.0396876 -0.0625966 0.145904 0.0110324 -4.9968e-06 -0.00148984 -0.172354 0.284151 -0.673139 0.0156944
0.39 0 -45.0 0 0 0 0 0 0 0 -0.05 1.04784e-06 0.000343663 0.0383065 -0.0600943 0.139516 0.0121482 -5.03023e-06 -0.00150115 -0.173621 0.286084 -0.678281 0.0156788
0.39 0 -40.0 0 0 0 0 0 0 0 -0.05 1.0499e-06 0.000344372 0.038386 -0.060236 0.139884 0.0120867 -5.02865e-06 -0.00150063 -0.173562 0.286 -0.678066 0.0157055
0.39 0 -35.0 0 0 0 0 0 0 0 -0.05 1.05193e-06 0.000345072 0.0384646 -0.0603765 0.140248 0.0120249 -5.02706e-06 -0.0015001 -0.173503 0.285916 -0.677846 0.0157293
0.39 0 -30.0 0 0 0 0 0 0 0 -0.05 1.05393e-06 0.000345764 0.0385423 -0.0605156 0.140608 0.0119632 -5.02546e-06 -0.00149956 -0.173443 0.285829 -0.677619 0.0157501
0.39 0 -25.0 0 0 0 0 0 0 0 -0.05 1.05592e-06 0.000346448 0.038619 -0.0606534 0.140965 0.0119014 -5.02384e-06 -0.00149902 -0.173382 0.28574 -0.677388 0.0157681
0.39 0 -20.0 0 0 0 0 0 0 0 -0.05 1.05788e-06 0.000347123 0.0386948 -0.0607898 0.141317 0.0118399 -5.0222e-06 -0.00149847 -0.173321 0.28565 -0.67715 0.015783
0.39 0 -15.0 0 0 0 0 0 0 0 -0.05 1.05981e-06 0.00034779 0.0387697 -0.0609248 0.141665 0.0117786 -5.02054e-06 -0.00149791 -0.173259 0.285557 -0.676907 0.0157951
0.39 0 -10.0 0 0 0 0 0 0 0 -0.05 1.06173e-06 0.000348449 0.0388437 -0.0610584 0.142009 0.0117177 -5.01887e-06 -0.00149735 -0.173196 0.285463 -0.676659 0.0158044
0.39 0 -5.0 0 0 0 0 0 0 0 -0.05 1.06362e-06 0.0003491 0.0389167 -0.0611905 0.142349 0.0116573 -5.01718e-06 -0.00149678 -0.173132 0.285368 -0.676405 0.0158108
0.39 0 0.0 0 0 0 0 0 0 0 -0.05 1.06548e-06 0.000349742 0.0389887 -0.0613211 0.142684 0.0115976 -5.01548e-06 -0.00149621 -0.173068 0.28527 -0.676146 0.0158144
0.39 0 5.0 0 0 0 0 0 0 0 -0.05 1.06732e-06 0.000350375 0.0390599 -0.0614502 0.143014 0.0115385 -5.01377e-06 -0.00149563 -0.173003 0.285171 -0.675882 0.0158152
0.39 0 10.0 0 0 0 0 0 0 0 -0.05 1.06914e-06 0.000351001 0.03913 -0.0615778 0.14334 0.0114803 -5.01204e-06 -0.00149504 -0.172937 0.28507 -0.675613 0.0158133
0.39 0 15.0 0 0 0 0 0 0 0 -0.05 1.07093e-06 0.000351617 0.0391992 -0.0617038 0.143661 0.011423 -5.01029e-06 -0.00149445 -0.172871 0.284968 -0.675339 0.0158087
0.39 0 20.0 0 0 0 0 0 0 0 -0.05 1.0727e-06 0.000352226 0.0392675 -0.0618282 0.143977 0.0113667 -5.00853e-06 -0.00149385 -0.172804 0.284864 -0.67506 0.0158015
0.39 0 25.0 0 0 0 0 0 0 0 -0.05 1.07445e-06 0.000352825 0.0393348 -0.061951 0.144288 0.0113115 -5.00676e-06 -0.00149325 -0.172736 0.284758 -0.674777 0.0157917
0.39 0 30.0 0 0 0 0 0 0 0 -0.05 1.07618e-06 0.000353417 0.0394011 -0.0620721 0.144593 0.0112576 -5.00498e-06 -0.00149264 -0.172668 0.284651 -0.674489 0.0157794
0.39 0 35.0 0 0 0 0 0 0 0 -0.05 1.07788e-06 0.000353999 0.0394664 -0.0621917 0.144894 0.011205 -5.00318e-06 -0.00149202 -0.172599 0.284543 -0.674196 0.0157646
0.39 0 40.0 0 0 0 0 0 0 0 -0.05 1.07955e-06 0.000354574 0.0395308 -0.0623095 0.145189 0.0111537 -5.00137e-06 -0.00149141 -0.17253 0.284433 -0.673899 0.0157474
