time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
0.79 0.0514396 0.0513961 0.0493124 0.0587705 0.0588637 0.0251813 0.14298 0.103863 -0.0756693 -1.22357
0.8 0.0514396 0.051395 0.0507393 0.0587705 0.0588575 0.0261593 0.142482 0.0918062 -0.0237838 -1.18782
0.81 0.0514396 0.0513939 0.0521638 0.0587705 0.0588517 0.0270185 0.142503 0.080085 0.0280156 -1.15641
0.82 0.0514396 0.0513927 0.0535911 0.0587705 0.0588464 0.027762 0.143043 0.0686569 0.0799172 -1.12922
0.83 0.0514396 0.0513915 0.0550264 0.0587705 0.0588414 0.0283925 0.144103 0.05748 0.13211 -1.10615
0.84 0.0514396 0.0513903 0.0564749 0.0587705 0.0588369 0.0289123 0.145688 0.0465137 0.184783 -1.08711
0.85 0.0514396 0.0513891 0.0579419 0.0587705 0.0588327 0.0293233 0.147802 0.035718 0.23813 -1.07204
0.86 0.0514396 0.0513879 0.0594327 0.0587705 0.0588289 0.0296271 0.150455 0.0250535 0.292343 -1.06087
0.87 0.0514396 0.0513866 0.0609528 0.0587705 0.0588254 0.0298247 0.153654 0.0144812 0.347621 -1.05358
0.88 0.0514396 0.0513853 0.0625077 0.0587705 0.0588222 0.0299169 0.157413 0.00396273 0.404165 -1.05012
0.89 0.0514396 0.0513839 0.064103 0.0587705 0.0588194 0.029904 0.161745 -0.00654039 0.46218 -1.0505
0.9 0.0514396 0.0513825 0.0657445 0.0587705 0.0588168 0.029786 0.166665 -0.0170664 0.521877 -1.05471
0.91 0.0514396 0.051381 0.0674383 0.0587705 0.0588146 0.0295625 0.172192 -0.0276537 0.583475 -1.06276
0.92 0.0514396 0.0513794 0.0691905 0.0587705 0.0588126 0.0292326 0.178346 -0.0383409 0.647196 -1.07468
0.93 0.0514396 0.0513777 0.0710074 0.0587705 0.0588109 0.0287952 0.185148 -0.0491669 0.713274 -1.09052
0.94 0.0514396 0.051376 0.0728957 0.0587705 0.0588095 0.0282487 0.192624 -0.0601712 0.781949 -1.11034
0.95 0.0514396 0.0513741 0.0748622 0.0587705 0.0588084 0.027591 0.200801 -0.0713938 0.85347 -1.1342
0.96 0.0514396 0.0513722 0.0769141 0.0587705 0.0588075 0.0268199 0.209709 -0.0828758 0.928096 -1.16219
0.97 0.0514396 0.0513702 0.0790589 0.0587705 0.0588068 0.0259325 0.21938 -0.0946586 1.00607 -1.19439
0.98 0.0514396 0.0513689 0.0813044 0.0587705 0.0588056 0.0249256 0.229847 -0.106784 1.08745 -1.23068
0.99 0.0514396 0.0513747 0.0836586 0.0587705 0.0587975 0.0237956 0.241136 -0.119282 1.17028 -1.26901
1 0.0514396 0.0514491 0.0861295 0.0587705 0.0587226 0.022539 0.253156 -0.132072 1.23371 -1.28888
1.01 0.0514396 0.0521742 0.0887202 0.0587705 0.0580129 0.021157 0.264714 -0.143992 1.078 -1.09521
1.02 0.0514396 0.0590504 0.0913835 0.0587705 0.0513005 0.0196999 0.264166 -0.143681 -1.18779 1.15742
1.03 0.131776 0.124075 0.0939631 -0.0196257 -0.0121558 0.0183242 0.251507 -0.131138 -1.3439 1.35131
1.04 0.131776 0.130951 0.0964121 -0.0196257 -0.018868 0.0170801 0.238381 -0.117722 -1.28126 1.33189
1.05 0.131776 0.131676 0.0987332 -0.0196257 -0.0195774 0.0159688 0.225977 -0.104591 -1.19964 1.29422
1.06 0.131776 0.131751 0.100934 -0.0196257 -0.0196519 0.014987 0.214379 -0.0918259 -1.11988 1.25882
1.07 0.131776 0.131757 0.103023 -0.0196257 -0.0196593 0.0141312 0.20356 -0.0793931 -1.04392 1.22774
1.08 0.131776 0.131755 0.105008 -0.0196257 -0.0196598 0.0133982 0.193482 -0.0672489 -0.971747 1.2011
1.09 0.131776 0.131753 0.106895 -0.0196257 -0.0196596 0.0127854 0.184108 -0.0553493 -0.903104 1.17883
1.1 0.131776 0.131751 0.108692 -0.0196257 -0.0196595 0.0122905 0.175403 -0.0436509 -0.837748 1.16085
1.11 0.131776 0.13175 0.110406 -0.0196257 -0.0196594 0.0119118 0.167337 -0.0321112 -0.775442 1.14709
1.12 0.131776 0.131748 0.112041 -0.0196257 -0.0196594 0.0116479 0.15988 -0.0206881 -0.715973 1.13753
1.13 0.131776 0.131747 0.113605 -0.0196257 -0.0196603 0.0114978 0.153005 -0.00933984 -0.659111 1.13212
1.14 0.131776 0.131746 0.115103 -0.0196257 -0.0196614 0.011461 0.146686 0.00197485 -0.604648 1.13082
1.15 0.131776 0.131745 0.116541 -0.0196257 -0.0196625 0.0115374 0.140901 0.0132971 -0.552385 1.13364
1.16 0.131776 0.131744 0.117923 -0.0196257 -0.0196636 0.0117271 0.135628 0.0246682 -0.502133 1.14058
1.17 0.131776 0.131743 0.119255 -0.0196257 -0.0196648 0.012031 0.130849 0.0361294 -0.453707 1.15166
1.18 0.131776 0.131742 0.120541 -0.0196257 -0.0196661 0.0124502 0.126546 0.0477224 -0.406932 1.16694
1.19 0.131776 0.131741 0.121787 -0.0196257 -0.0196675 0.012986 0.122703 0.0594894 -0.361637 1.18647
1.2 0.131776 0.131741 0.122997 -0.0196257 -0.019669 0.0136407 0.119307 0.0714733 -0.317658 1.21031
1.21 0.131776 0.13174 0.124175 -0.0196257 -0.0196705 0.0144164 0.116344 0.0837176 -0.274835 1.23855
1.22 0.131776 0.131739 0.125325 -0.0196257 -0.0196722 0.015316 0.113805 0.0962668 -0.233012 1.2713
1.23 0.131776 0.131738 0.126452 -0.0196257 -0.0196739 0.0163429 0.11168 0.109167 -0.192036 1.30868
1.24 0.131776 0.131738 0.12756 -0.0196257 -0.0196758 0.0175007 0.109961 0.122464 -0.151758 1.35082
1.25 0.131776 0.131737 0.128653 -0.0196257 -0.0196777 0.0187937 0.108642 0.136208 -0.112033 1.39787
1.26 0.131776 0.131736 0.129734 -0.0196257 -0.0196798 0.0202265 0.107718 0.150447 -0.0727146 1.45001
1.27 0.131776 0.131736 0.130809 -0.0196257 -0.0196821 0.0218044 0.107186 0.165234 -0.0336605 1.50743
1.28 0.131776 0.131735 0.131879 -0.0196257 -0.0196845 0.0235332 0.107044 0.180623 0.00527156 1.57033
1.29 0.131776 0.131734 0.132951 -0.0196257 -0.019687 0.0254191 0.107292 0.19667 0.0442233 1.63895
1.3 0.131776 0.131734 0.134026 -0.0196257 -0.0196897 0.027469 0.10793 0.213432 0.0833359 1.71353
1.31 0.131776 0.131733 0.135111 -0.0196257 -0.0196925 0.0296903 0.10896 0.230971 0.122747 1.79431
1.32 0.131776 0.131732 0.136207 -0.0196257 -0.0196943 0.0320912 0.110386 0.249349 0.162555 1.88122
1.33 0.131776 0.131733 0.13732 -0.0196257 -0.0196855 0.0346802 0.112212 0.268611 0.202478 1.97126
1.34 0.131776 0.131747 0.138452 -0.0196257 -0.0195747 0.0374659 0.114417 0.288634 0.23863 2.03334
1.35 0.131776 0.131885 0.139609 -0.0196257 -0.0184975 0.0404496 0.116775 0.307654 0.233032 1.77059
1.36 0.131776 0.133195 0.140781 -0.0196257 -0.00828232 0.043558 0.117068 0.308376 -0.17459 -1.62615
1.37 0.147085 0.145586 0.141943 0.0997169 0.0883145 0.0465561 0.115295 0.290803 -0.179975 -1.88837
1.38 0.147085 0.146896 0.143088 0.0997169 0.0985297 0.0493708 0.113678 0.272235 -0.143396 -1.82525
1.39 0.147085 0.147034 0.144218 0.0997169 0.099607 0.0520034 0.112447 0.254441 -0.10283 -1.73363
