time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
0.75 0 -4.25336e-06 -0.000367127 0 0.000184004 0.000699613 0.00220105 -0.00369525 -0.0131933 0.0191248
0.76 0 -4.00968e-06 -0.000345764 0 0.000173242 0.000663601 0.00207296 -0.0035087 -0.0124254 0.0181845
0.77 0 -3.77995e-06 -0.000325643 0 0.000163109 0.000629409 0.00195232 -0.00333133 -0.0117022 0.0172888
0.78 0 -3.56338e-06 -0.000306694 0 0.00015357 0.000596945 0.00183871 -0.00316271 -0.0110212 0.0164357
0.79 0 -3.35921e-06 -0.000288847 0 0.000144588 0.000566127 0.0017317 -0.00300242 -0.0103797 0.0156232
0.8 0 -3.16674e-06 -0.000272039 0 0.000136132 0.000536871 0.00163092 -0.00285005 -0.00977562 0.0148495
0.81 0 -2.98529e-06 -0.000256209 0 0.00012817 0.0005091 0.00153601 -0.00270524 -0.00920668 0.0141128
0.82 0 -2.81423e-06 -0.0002413 0 0.000120674 0.000482742 0.00144663 -0.00256762 -0.00867085 0.0134116
0.83 0 -2.65298e-06 -0.000227259 0 0.000113616 0.000457725 0.00136244 -0.00243684 -0.00816622 0.0127441
0.84 0 -2.50096e-06 -0.000214035 0 0.000106971 0.000433983 0.00128315 -0.00231258 -0.00769095 0.0121087
0.85 0 -2.35764e-06 -0.000201581 0 0.000100715 0.000411453 0.00120848 -0.00219451 -0.00724335 0.0115041
0.86 0 -2.22254e-06 -0.000189851 0 9.48251e-05 0.000390073 0.00113816 -0.00208235 -0.0068218 0.0109288
0.87 0 -2.09518e-06 -0.000178804 0 8.92794e-05 0.000369787 0.00107192 -0.0019758 -0.00642478 0.0103815
0.88 0 -1.97511e-06 -0.0001684 0 8.40581e-05 0.00035054 0.00100955 -0.00187459 -0.00605087 0.00986077
0.89 0 -1.86192e-06 -0.000158601 0 7.91422e-05 0.000332279 0.000950798 -0.00177845 -0.00569873 0.00936545
0.9 0 -1.75522e-06 -0.000149372 0 7.45138e-05 0.000314954 0.000895469 -0.00168716 -0.00536708 0.00889434
0.91 0 -1.65463e-06 -0.000140681 0 7.01561e-05 0.00029852 0.00084336 -0.00160045 -0.00505473 0.00844629
0.92 0 -1.5598e-06 -0.000132495 0 6.60533e-05 0.000282931 0.000794283 -0.00151812 -0.00476056 0.00802023
0.93 0 -1.4704e-06 -0.000124786 0 6.21905e-05 0.000268144 0.000748063 -0.00143994 -0.00448352 0.00761511
0.94 0 -1.38613e-06 -0.000117525 0 5.85536e-05 0.000254119 0.000704532 -0.00136572 -0.00422259 0.00722995
0.95 0 -1.30668e-06 -0.000110687 0 5.51294e-05 0.000240817 0.000663535 -0.00129525 -0.00397686 0.00686379
