time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
0.85 0.0989371 0.0987223 0.107712 0.0599268 0.059934 0.0328081 0.158518 0.0430102 0.326319 -0.985531
0.86 0.0989371 0.0987303 0.109314 0.0599268 0.0599328 0.0331892 0.162071 0.0332243 0.384275 -0.971649
0.87 0.0989371 0.0987376 0.110955 0.0599268 0.0599318 0.033473 0.166211 0.0235596 0.443648 -0.961305
0.88 0.0989371 0.0987444 0.11264 0.0599268 0.059931 0.0336607 0.170952 0.0139807 0.504654 -0.954463
0.89 0.0989371 0.0987506 0.114376 0.0599268 0.0599303 0.0337528 0.176313 0.00445294 0.567514 -0.951096
0.9 0.0989371 0.0987564 0.116169 0.0599268 0.0599297 0.0337498 0.182313 -0.0050585 0.632455 -0.951192
0.91 0.0989371 0.0987616 0.118024 0.0599268 0.0599294 0.0336516 0.188974 -0.0145882 0.699714 -0.954753
0.92 0.0989371 0.0987663 0.11995 0.0599268 0.0599292 0.0334578 0.19632 -0.0241709 0.769534 -0.96179
0.93 0.0989371 0.0987705 0.121953 0.0599268 0.0599291 0.0331679 0.204379 -0.0338415 0.842168 -0.972329
0.94 0.0989371 0.0987743 0.12404 0.0599268 0.0599292 0.0327806 0.213179 -0.0436352 0.917881 -0.986409
0.95 0.0989371 0.0987776 0.126219 0.0599268 0.0599295 0.0322946 0.222753 -0.0535877 0.996946 -1.00408
0.96 0.0989371 0.0987805 0.128498 0.0599268 0.0599299 0.0317082 0.233136 -0.0637351 1.07965 -1.0254
0.97 0.0989371 0.098783 0.130885 0.0599268 0.0599303 0.0310192 0.244365 -0.0741143 1.16626 -1.05044
0.98 0.0989371 0.0987861 0.133388 0.0599268 0.0599303 0.030225 0.256481 -0.0847619 1.25682 -1.07907
0.99 0.0989371 0.0987972 0.136018 0.0599268 0.0599243 0.0293229 0.26951 -0.0957047 1.34902 -1.10949
1 0.0989371 0.0988886 0.138781 0.0599268 0.0598595 0.0283102 0.283347 -0.106871 1.4184 -1.12371
1.01 0.0989371 0.0997426 0.141683 0.0599268 0.059238 0.0271882 0.296593 -0.117243 1.23072 -0.950663
1.02 0.0989371 0.10781 0.144666 0.0599268 0.0533532 0.0260012 0.295589 -0.116857 -1.43146 1.02781
1.03 0.193143 0.184064 0.147547 -0.00881418 -0.00228719 0.0248869 0.280332 -0.105712 -1.61986 1.20114
1.04 0.193143 0.19213 0.15027 -0.00881418 -0.00817198 0.0238896 0.264473 -0.093769 -1.55191 1.18748
1.05 0.193143 0.192984 0.152839 -0.00881418 -0.00879337 0.0230108 0.249405 -0.0820421 -1.46187 1.1579
1.06 0.193143 0.193074 0.155261 -0.00881418 -0.00885809 0.0222478 0.235224 -0.0706006 -1.3742 1.1304
1.07 0.193143 0.193083 0.157546 -0.00881418 -0.00886405 0.0215979 0.221897 -0.0594147 -1.29122 1.10678
1.08 0.193143 0.193084 0.159702 -0.00881418 -0.00886391 0.0210588 0.209377 -0.048445 -1.2129 1.08717
1.09 0.193143 0.193085 0.161736 -0.00881418 -0.00886326 0.0206284 0.197617 -0.0376516 -1.13899 1.07151
1.1 0.193143 0.193085 0.163657 -0.00881418 -0.00886266 0.0203053 0.186576 -0.0269953 -1.06922 1.05975
1.11 0.193143 0.193085 0.16547 -0.00881418 -0.00886218 0.0200882 0.176213 -0.0164373 -1.00334 1.05185
1.12 0.193143 0.193085 0.167183 -0.00881418 -0.00886183 0.0199764 0.166491 -0.00593904 -0.94113 1.04779
1.13 0.193143 0.193086 0.168802 -0.00881418 -0.00886202 0.0199693 0.157374 0.00453769 -0.882345 1.04755
1.14 0.193143 0.193087 0.170332 -0.00881418 -0.00886235 0.0200672 0.148828 0.0150311 -0.826767 1.05112
1.15 0.193143 0.193088 0.17178 -0.00881418 -0.00886279 0.0202702 0.140823 0.0255792 -0.774194 1.05852
1.16 0.193143 0.193088 0.173151 -0.00881418 -0.00886332 0.0205791 0.13333 0.0362206 -0.724434 1.06976
1.17 0.193143 0.193089 0.174449 -0.00881418 -0.00886396 0.020995 0.126321 0.046994 -0.677307 1.0849
1.18 0.193143 0.19309 0.175679 -0.00881418 -0.0088647 0.0215195 0.119772 0.0579384 -0.632641 1.10399
1.19 0.193143 0.193091 0.176845 -0.00881418 -0.00886554 0.0221545 0.113657 0.0690939 -0.590274 1.1271
1.2 0.193143 0.193091 0.177953 -0.00881418 -0.00886649 0.0229022 0.107955 0.0805008 -0.550051 1.1543
1.21 0.193143 0.193092 0.179006 -0.00881418 -0.00886756 0.0237655 0.102646 0.0922009 -0.511828 1.18571
1.22 0.193143 0.193093 0.180007 -0.00881418 -0.00886875 0.0247474 0.0977096 0.104237 -0.475464 1.22143
1.23 0.193143 0.193093 0.180961 -0.00881418 -0.00887006 0.0258515 0.0931281 0.116652 -0.440828 1.2616
1.24 0.193143 0.193094 0.181871 -0.00881418 -0.00887151 0.0270818 0.088885 0.129492 -0.407794 1.30636
1.25 0.193143 0.193095 0.18274 -0.00881418 -0.0088731 0.0284429 0.0849648 0.142803 -0.376241 1.35588
1.26 0.193143 0.193095 0.183571 -0.00881418 -0.00887483 0.0299396 0.0813533 0.156634 -0.346055 1.41033
1.27 0.193143 0.193096 0.184368 -0.00881418 -0.00887672 0.0315774 0.0780374 0.171035 -0.317127 1.46991
1.28 0.193143 0.193096 0.185133 -0.00881418 -0.00887878 0.0333624 0.0750051 0.186059 -0.28935 1.53484
1.29 0.193143 0.193097 0.185869 -0.00881418 -0.00888101 0.0353009 0.0722452 0.20176 -0.262624 1.60536
1.3 0.193143 0.193097 0.186579 -0.00881418 -0.00888341 0.0374 0.0697478 0.218195 -0.236852 1.68172
1.31 0.193143 0.193098 0.187265 -0.00881418 -0.0088859 0.0396674 0.0675039 0.235425 -0.211938 1.76416
1.32 0.193143 0.193098 0.18793 -0.00881418 -0.00888748 0.0421114 0.0655053 0.253509 -0.187771 1.85264
1.33 0.193143 0.193098 0.188576 -0.00881418 -0.00887874 0.0447406 0.0637461 0.272493 -0.164069 1.94424
1.34 0.193143 0.193091 0.189205 -0.00881418 -0.00877048 0.0475638 0.0622312 0.292257 -0.138918 2.00863
1.35 0.193143 0.193029 0.189822 -0.00881418 -0.00771952 0.0505826 0.0610619 0.311082 -0.0949402 1.75627
