time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
1.82 0.186198 0.186151 0.199628 0.107598 0.107587 0.0801218 0.0981229 0.144542 0.489671 -0.997862
1.83 0.186198 0.18615 0.200634 0.107598 0.107586 0.0815182 0.103203 0.134817 0.526274 -0.947074
1.84 0.186198 0.186149 0.201693 0.107598 0.107584 0.0828198 0.108658 0.125583 0.564792 -0.899734
1.85 0.186198 0.186148 0.202808 0.107598 0.107583 0.0840314 0.114509 0.116806 0.605365 -0.85567
1.86 0.186198 0.186147 0.203984 0.107598 0.107582 0.0851573 0.120776 0.108454 0.648141 -0.81472
1.87 0.186198 0.186146 0.205225 0.107598 0.107581 0.0862018 0.127483 0.100497 0.693276 -0.776737
1.88 0.186198 0.186144 0.206536 0.107598 0.10758 0.0871685 0.134654 0.092905 0.740935 -0.74158
1.89 0.186198 0.186143 0.20792 0.107598 0.107579 0.088061 0.142316 0.0856515 0.79129 -0.709124
1.9 0.186198 0.186141 0.209384 0.107598 0.107578 0.0888825 0.150495 0.0787096 0.844525 -0.679249
1.91 0.186198 0.18614 0.210932 0.107598 0.107577 0.0896361 0.159221 0.0720542 0.900834 -0.651846
1.92 0.186198 0.186138 0.21257 0.107598 0.107577 0.0903245 0.168528 0.0656609 0.960423 -0.626816
1.93 0.186198 0.186136 0.214304 0.107598 0.107576 0.0909501 0.178447 0.0595064 1.02351 -0.604068
1.94 0.186198 0.186134 0.216141 0.107598 0.107576 0.0915153 0.189016 0.0535685 1.09032 -0.583519
1.95 0.186198 0.186132 0.218087 0.107598 0.107576 0.0920222 0.200274 0.0478254 1.1611 -0.565094
1.96 0.186198 0.18613 0.220149 0.107598 0.107575 0.0924724 0.21226 0.0422563 1.2361 -0.548727
1.97 0.186198 0.186128 0.222335 0.107598 0.107575 0.0928678 0.225018 0.0368409 1.31561 -0.534356
1.98 0.186198 0.186125 0.224652 0.107598 0.107575 0.0932097 0.238596 0.0315595 1.3999 -0.52193
1.99 0.186198 0.186123 0.22711 0.107598 0.107575 0.0934994 0.253041 0.0263929 1.48924 -0.511395
2 0.186198 0.186121 0.229716 0.107598 0.107574 0.0937379 0.268406 0.0213227 1.58364 -0.502634
2.01 0.186198 0.18613 0.232481 0.107598 0.107572 0.0939261 0.284725 0.0163352 1.68026 -0.494873
2.02 0.186198 0.186235 0.235413 0.107598 0.107546 0.0940649 0.301874 0.0114555 1.74956 -0.481072
2.03 0.186198 0.18726 0.238515 0.107598 0.107305 0.0941569 0.318168 0.00707563 1.50918 -0.394893
2.04 0.186198 0.196979 0.241719 0.107598 0.105025 0.094221 0.317147 0.0070541 -1.71342 0.390586
2.05 0.299736 0.288877 0.244801 0.0809686 0.0834709 0.0943125 0.298807 0.0113908 -1.95455 0.47675
2.06 0.299736 0.298596 0.247692 0.0809686 0.0811909 0.0944505 0.279601 0.0162271 -1.88673 0.490519
2.07 0.299736 0.299621 0.250395 0.0809686 0.0809499 0.0946374 0.261205 0.0211709 -1.79235 0.498233
2.08 0.299736 0.299726 0.252919 0.0809686 0.0809246 0.0948742 0.243739 0.0261967 -1.70096 0.50693
2.09 0.299736 0.299735 0.255273 0.0809686 0.0809219 0.0951616 0.227157 0.0313183 -1.61538 0.517385
2.1 0.299736 0.299733 0.257465 0.0809686 0.0809217 0.0955009 0.211402 0.0365538 -1.53565 0.529714
2.11 0.299736 0.299731 0.259504 0.0809686 0.0809216 0.0958932 0.196416 0.0419222 -1.4615 0.54397
2.12 0.299736 0.299729 0.261396 0.0809686 0.0809215 0.0963398 0.182145 0.0474431 -1.39268 0.560207
2.13 0.299736 0.299726 0.263149 0.0809686 0.0809213 0.0968426 0.168537 0.0531365 -1.32892 0.578482
2.14 0.299736 0.299725 0.264769 0.0809686 0.0809211 0.0974032 0.155542 0.0590233 -1.27 0.598863
2.15 0.299736 0.299723 0.266262 0.0809686 0.0809207 0.0980238 0.143114 0.0651247 -1.2157 0.621424
2.16 0.299736 0.299721 0.267633 0.0809686 0.0809204 0.0987065 0.131206 0.071463 -1.16583 0.646247
2.17 0.299736 0.29972 0.268887 0.0809686 0.0809199 0.0994539 0.119776 0.0780614 -1.1202 0.673422
2.18 0.299736 0.299719 0.27003 0.0809686 0.0809193 0.100269 0.108782 0.0849438 -1.07865 0.703049
2.19 0.299736 0.299717 0.271064 0.0809686 0.0809187 0.101154 0.0981834 0.0921352 -1.04103 0.735234
2.2 0.299736 0.299716 0.271995 0.0809686 0.080918 0.102113 0.0879423 0.0996618 -1.0072 0.770096
2.21 0.299736 0.299716 0.272824 0.0809686 0.0809172 0.103148 0.0780212 0.107551 -0.977027 0.807761
2.22 0.299736 0.299715 0.273556 0.0809686 0.0809163 0.104265 0.068384 0.115832 -0.950416 0.848366
2.23 0.299736 0.299714 0.274193 0.0809686 0.0809153 0.105466 0.0589956 0.124534 -0.927264 0.89206
2.24 0.299736 0.299714 0.274737 0.0809686 0.0809142 0.106757 0.0498218 0.133689 -0.907488 0.939
2.25 0.299736 0.299713 0.27519 0.0809686 0.080913 0.108142 0.0408293 0.143331 -0.891014 0.989359
2.26 0.299736 0.299713 0.275554 0.0809686 0.0809116 0.109625 0.0319853 0.153494 -0.877784 1.04332
2.27 0.299736 0.299713 0.27583 0.0809686 0.0809102 0.111213 0.0232577 0.164216 -0.86775 1.10108
2.28 0.299736 0.299713 0.276019 0.0809686 0.0809086 0.112912 0.0146145 0.175536 -0.860874 1.16284
2.29 0.299736 0.299713 0.276122 0.0809686 0.0809069 0.114726 0.00602451 0.187494 -0.857131 1.22884
2.3 0.299736 0.299713 0.27614 0.0809686 0.080905 0.116664 -0.00254369 0.200135 -0.856509 1.29931
2.31 0.299736 0.299713 0.276071 0.0809686 0.0809029 0.118731 -0.0111213 0.213504 -0.859004 1.37452
2.32 0.299736 0.299714 0.275917 0.0809686 0.0809007 0.120937 -0.0197394 0.22765 -0.864625 1.45472
2.33 0.299736 0.299714 0.275676 0.0809686 0.0808985 0.123287 -0.0284294 0.242625 -0.873375 1.54018
2.34 0.299736 0.299714 0.275348 0.0809686 0.080897 0.125792 -0.037222 0.25848 -0.885134 1.6309
2.35 0.299736 0.29971 0.274931 0.0809686 0.0809048 0.12846 -0.0461401 0.275256 -0.898504 1.72431
2.36 0.299736 0.299661 0.274425 0.0809686 0.0810019 0.1313 -0.0551322 0.292844 -0.899911 1.79321
2.37 0.299736 0.299193 0.273831 0.0809686 0.0819454 0.134314 -0.0634347 0.309698 -0.760593 1.57769
2.38 0.299736 0.294765 0.273184 0.0809686 0.0908917 0.137441 -0.0635518 0.310675 0.737178 -1.38245
2.39 0.248007 0.252894 0.272587 0.185487 0.17549 0.140475 -0.0554839 0.295776 0.876411 -1.59726
2.4 0.248007 0.248466 0.272076 0.185487 0.184436 0.143354 -0.0467276 0.280155 0.874833 -1.52693
2.41 0.248007 0.247998 0.271653 0.185487 0.18538 0.146081 -0.0380474 0.265363 0.861207 -1.43139
2.42 0.248007 0.24795 0.271315 0.185487 0.185477 0.148664 -0.0294959 0.251518 0.849104 -1.33779
2.43 0.248007 0.247945 0.271062 0.185487 0.185484 0.151114 -0.0210507 0.238585 0.839923 -1.24873
2.44 0.248007 0.247945 0.270894 0.185487 0.185483 0.153439 -0.0126822 0.22652 0.833781 -1.16417
2.45 0.248007 0.247946 0.270808 0.185487 0.18548 0.155647 -0.00435996 0.21528 0.830672 -1.08385
2.46 0.248007 0.247946 0.270806 0.185487 0.185478 0.157747 0.00394634 0.204824 0.830587 -1.00748
2.47 0.248007 0.247946 0.270887 0.185487 0.185476 0.159746 0.0122669 0.195113 0.833526 -0.934767
2.48 0.248007 0.247946 0.271052 0.185487 0.185474 0.161652 0.020632 0.186111 0.839499 -0.865461
2.49 0.248007 0.247946 0.2713 0.185487 0.185472 0.163471 0.0290722 0.177788 0.848528 -0.799306
2.5 0.248007 0.247946 0.271634 0.185487 0.18547 0.16521 0.037618 0.170111 0.860646 -0.736061
2.51 0.248007 0.247946 0.272053 0.185487 0.185468 0.166875 0.0463008 0.163053 0.875897 -0.675496
2.52 0.248007 0.247946 0.27256 0.185487 0.185467 0.168473 0.0551519 0.156588 0.894337 -0.617389
2.53 0.248007 0.247946 0.273157 0.185487 0.185465 0.170009 0.0642038 0.150694 0.916032 -0.56153
2.54 0.248007 0.247945 0.273845 0.185487 0.185464 0.171488 0.0734892 0.145348 0.941061 -0.507715
2.55 0.248007 0.247944 0.274628 0.185487 0.185462 0.172917 0.0830421 0.14053 0.969516 -0.455748
2.56 0.248007 0.247944 0.275507 0.185487 0.185461 0.174301 0.0928972 0.136224 1.0015 -0.40544
2.57 0.248007 0.247943 0.276487 0.185487 0.18546 0.175644 0.10309 0.132414 1.03713 -0.356608
2.58 0.248007 0.247942 0.27757 0.185487 0.185458 0.176951 0.113659 0.129086 1.07654 -0.309073
2.59 0.248007 0.247941 0.278761 0.185487 0.185457 0.178227 0.124641 0.126227 1.11986 -0.262664
2.6 0.248007 0.247939 0.280064 0.185487 0.185456 0.179477 0.136076 0.123828 1.16726 -0.217211
2.61 0.248007 0.247938 0.281484 0.185487 0.185455 0.180705 0.148007 0.121879 1.21891 -0.172548
2.62 0.248007 0.247936 0.283026 0.185487 0.185454 0.181916 0.160477 0.120374 1.275 -0.128513
2.63 0.248007 0.247935 0.284696 0.185487 0.185453 0.183114 0.17353 0.119306 1.33573 -0.0849458
2.64 0.248007 0.247933 0.286499 0.185487 0.185452 0.184303 0.187216 0.118673 1.40132 -0.0416877
2.65 0.248007 0.24793 0.288442 0.185487 0.185451 0.185489 0.201582 0.118472 1.47201 0.0014182
2.66 0.248007 0.247928 0.290533 0.185487 0.18545 0.186674 0.216683 0.118702 1.54802 0.0445226
2.67 0.248007 0.247927 0.292779 0.185487 0.185449 0.187864 0.232569 0.119363 1.62929 0.0877244
2.68 0.248007 0.247936 0.295187 0.185487 0.18545 0.189063 0.24928 0.120455 1.7129 0.130633
2.69 0.248007 0.248043 0.297767 0.185487 0.185468 0.190275 0.266689 0.121949 1.76891 0.168219
2.7 0.248007 0.249081 0.300518 0.185487 0.185645 0.191502 0.283091 0.123548 1.51137 0.151616
2.71 0.248007 0.25892 0.30337 0.185487 0.187329 0.192736 0.28182 0.122394 -1.7654 -0.382478
2.72 0.362953 0.351958 0.306095 0.205174 0.203263 0.193941 0.262874 0.118482 -2.02386 -0.399922
2.73 0.362953 0.361798 0.308624 0.205174 0.204948 0.195106 0.242906 0.114662 -1.96971 -0.364019
2.74 0.362953 0.362836 0.310956 0.205174 0.205125 0.196235 0.223613 0.111224 -1.88888 -0.323643
2.75 0.362953 0.362943 0.313099 0.205174 0.205143 0.197332 0.205112 0.108186 -1.81134 -0.283833
