time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
0.61 0 -9.74418e-05 0.0229808 -0.05 -0.0497661 -0.0147374 0.139952 0.149694 0.838434 1.27333
0.62 0 -9.53971e-05 0.0244231 -0.05 -0.0497833 -0.0131759 0.148598 0.162714 0.890773 1.33066
0.63 0 -9.36007e-05 0.0259545 -0.05 -0.0497996 -0.0114812 0.157783 0.176331 0.94634 1.39277
0.64 0 -9.15344e-05 0.0275807 -0.05 -0.0498142 -0.0096471 0.167541 0.190593 1.00516 1.45959
0.65 0 -8.43321e-05 0.0293073 -0.05 -0.0498192 -0.00766704 0.177896 0.205534 1.06578 1.52858
0.66 0 -2.60169e-05 0.0311404 -0.05 -0.049738 -0.00553453 0.188787 0.221045 1.11261 1.57366
0.67 0 0.000518012 0.0330819 -0.05 -0.0488463 -0.00324919 0.199333 0.235644 0.996476 1.34607
0.68 0 0.00565599 0.0350969 -0.05 -0.040297 -0.000873018 0.200841 0.234833 -0.694899 -1.50809
0.69 0.06 0.0542225 0.0370686 0.05 0.0406341 0.00139611 0.193317 0.218611 -0.809928 -1.73632
0.7 0.06 0.0593602 0.0389621 0.05 0.0491846 0.00349614 0.185463 0.201467 -0.760876 -1.6925
0.71 0.06 0.0599037 0.0407798 0.05 0.0500788 0.0054273 0.178174 0.184878 -0.69692 -1.62542
0.72 0.06 0.0599611 0.0425277 0.05 0.0501638 0.00719588 0.171521 0.168945 -0.633629 -1.56117
0.73 0.06 0.0599671 0.0442123 0.05 0.0501637 0.00880825 0.165491 0.153628 -0.572444 -1.50228
0.74 0.06 0.0599676 0.0458395 0.05 0.0501553 0.0102703 0.160062 0.138872 -0.513318 -1.44884
0.75 0.06 0.0599676 0.0474154 0.05 0.0501466 0.0115874 0.155215 0.124624 -0.456056 -1.40069
0.76 0.06 0.0599674 0.0489457 0.05 0.0501384 0.0127643 0.150932 0.110833 -0.400451 -1.35764
0.77 0.06 0.0599673 0.0504359 0.05 0.0501307 0.0138054 0.147199 0.0974467 -0.346301 -1.31956
0.78 0.06 0.0599671 0.0518915 0.05 0.0501235 0.0147144 0.144 0.0844174 -0.293409 -1.28629
0.79 0.06 0.0599669 0.0533177 0.05 0.0501169 0.0154948 0.141325 0.0716974 -0.241582 -1.25772
0.8 0.06 0.0599667 0.0547197 0.05 0.0501108 0.0161493 0.139164 0.0592402 -0.190633 -1.23373
0.81 0.06 0.0599665 0.0561026 0.05 0.0501051 0.0166803 0.137509 0.0470003 -0.140376 -1.21424
0.82 0.06 0.0599662 0.0574715 0.05 0.0500999 0.0170898 0.136354 0.0349331 -0.0906272 -1.19919
0.83 0.06 0.0599659 0.0588314 0.05 0.0500951 0.0173794 0.135695 0.0229946 -0.0412068 -1.18851
0.84 0.06 0.0599655 0.0601871 0.05 0.0500907 0.01755 0.135529 0.0111413 0.00806552 -1.18216
0.85 0.06 0.0599651 0.0615436 0.05 0.0500867 0.0176024 0.135856 -0.00067021 0.0573689 -1.18013
0.86 0.06 0.0599646 0.0629058 0.05 0.050083 0.0175366 0.136678 -0.0124829 0.106883 -1.1824
0.87 0.06 0.0599641 0.0642788 0.05 0.0500797 0.0173525 0.137996 -0.0243398 0.156787 -1.18898
0.88 0.06 0.0599635 0.0656674 0.05 0.0500768 0.0170495 0.139816 -0.0362841 0.207264 -1.1999
0.89 0.06 0.0599629 0.0670768 0.05 0.0500742 0.0166264 0.142145 -0.0483596 0.258497 -1.21519
0.9 0.06 0.0599622 0.0685121 0.05 0.0500719 0.0160817 0.144991 -0.06061 0.310672 -1.2349
0.91 0.06 0.0599614 0.0699784 0.05 0.0500699 0.0154135 0.148364 -0.0730802 0.36398 -1.25912
0.92 0.06 0.0599606 0.0714811 0.05 0.0500683 0.0146193 0.152277 -0.0858154 0.418613 -1.28793
0.93 0.06 0.0599597 0.0730258 0.05 0.050067 0.0136962 0.156744 -0.0988623 0.474772 -1.32144
0.94 0.06 0.0599587 0.0746179 0.05 0.050066 0.0126408 0.161781 -0.112268 0.53266 -1.35975
0.95 0.06 0.0599575 0.0762634 0.05 0.0500652 0.0114494 0.167407 -0.126082 0.592488 -1.40303
0.96 0.06 0.0599563 0.0779681 0.05 0.0500648 0.0101176 0.173642 -0.140354 0.654472 -1.4514
0.97 0.06 0.0599551 0.0797383 0.05 0.0500646 0.00864064 0.180508 -0.155136 0.718819 -1.50504
0.98 0.06 0.0599543 0.0815804 0.05 0.0500637 0.00701304 0.18803 -0.170481 0.785586 -1.56382
0.99 0.06 0.0599588 0.0835011 0.05 0.050054 0.00522902 0.196225 -0.186426 0.853344 -1.62519
1 0.06 0.0600146 0.0855069 0.05 0.049959 0.00328287 0.205024 -0.202867 0.906541 -1.66303
1.01 0.06 0.0605563 0.0876007 0.05 0.0490543 0.00117496 0.213537 -0.218325 0.796014 -1.42855
1.02 0.06 0.065692 0.0897477 0.05 0.0404928 -0.00103204 0.213065 -0.218307 -0.890486 1.43218
1.03 0.12 0.114257 0.091832 -0.05 -0.0404498 -0.00313959 0.203605 -0.202812 -1.00136 1.66667
1.04 0.12 0.119392 0.0938189 -0.05 -0.0490111 -0.00508501 0.193854 -0.186335 -0.948845 1.62884
1.05 0.12 0.119934 0.0957111 -0.05 -0.0499155 -0.00686794 0.1847 -0.170353 -0.882119 1.5675
1.06 0.12 0.11999 0.0975151 -0.05 -0.0500101 -0.00849408 0.176205 -0.154972 -0.816735 1.50874
1.07 0.12 0.119994 0.0992373 -0.05 -0.0500191 -0.00996925 0.168351 -0.140153 -0.754126 1.45515
1.08 0.12 0.119993 0.100884 -0.05 -0.0500192 -0.0112988 0.161109 -0.125843 -0.694241 1.40681
1.09 0.12 0.119992 0.102461 -0.05 -0.0500185 -0.0124876 0.154454 -0.111991 -0.63688 1.36359
1.1 0.12 0.11999 0.103975 -0.05 -0.0500178 -0.01354 0.14836 -0.0985461 -0.581837 1.32534
1.11 0.12 0.119989 0.10543 -0.05 -0.0500172 -0.0144598 0.142806 -0.0854599 -0.528912 1.2919
1.12 0.12 0.119988 0.106833 -0.05 -0.0500167 -0.0152502 0.137772 -0.0726845 -0.477912 1.26317
1.13 0.12 0.119986 0.108188 -0.05 -0.0500164 -0.0159143 0.133239 -0.0601735 -0.428652 1.23903
1.14 0.12 0.119985 0.109499 -0.05 -0.0500162 -0.0164544 0.129191 -0.0478813 -0.380951 1.21941
1.15 0.12 0.119984 0.110773 -0.05 -0.0500161 -0.0168725 0.125613 -0.0357631 -0.334637 1.20422
1.16 0.12 0.119983 0.112013 -0.05 -0.0500161 -0.0171701 0.122492 -0.023775 -0.28954 1.19341
1.17 0.12 0.119982 0.113224 -0.05 -0.0500163 -0.0173483 0.119817 -0.0118732 -0.245498 1.18695
1.18 0.12 0.119981 0.114411 -0.05 -0.0500165 -0.0174077 0.117578 -1.44906e-05 -0.202348 1.1848
1.19 0.12 0.11998 0.115577 -0.05 -0.0500169 -0.0173486 0.115767 0.0118443 -0.159935 1.18697
1.2 0.12 0.119979 0.116728 -0.05 -0.0500174 -0.0171707 0.114376 0.0237464 -0.118103 1.19345
1.21 0.12 0.119978 0.117866 -0.05 -0.050018 -0.0168734 0.113402 0.0357351 -0.0767012 1.20428
1.22 0.12 0.119977 0.118997 -0.05 -0.0500188 -0.0164556 0.112841 0.047854 -0.0355781 1.21949
1.23 0.12 0.119976 0.120124 -0.05 -0.0500196 -0.0159157 0.11269 0.0601472 0.00541596 1.23915
1.24 0.12 0.119975 0.121252 -0.05 -0.0500206 -0.0152519 0.112949 0.0726595 0.0464301 1.26331
1.25 0.12 0.119974 0.122385 -0.05 -0.0500218 -0.0144617 0.11362 0.0854363 0.0876137 1.29206
1.26 0.12 0.119973 0.123526 -0.05 -0.050023 -0.0135421 0.114703 0.0985243 0.129117 1.32552
1.27 0.12 0.119972 0.12468 -0.05 -0.0500245 -0.01249 0.116204 0.111971 0.17109 1.36381
1.28 0.12 0.119971 0.125852 -0.05 -0.050026 -0.0113014 0.118128 0.125825 0.213687 1.40706
1.29 0.12 0.11997 0.127044 -0.05 -0.0500278 -0.00997194 0.120482 0.140138 0.257061 1.45543
1.3 0.12 0.119969 0.128263 -0.05 -0.0500297 -0.0084969 0.123274 0.15496 0.301371 1.50909
1.31 0.12 0.119968 0.129511 -0.05 -0.0500316 -0.00687085 0.126515 0.170347 0.346764 1.56822
1.32 0.12 0.119967 0.130794 -0.05 -0.0500328 -0.0050879 0.130215 0.186352 0.393288 1.63272
1.33 0.12 0.11997 0.132117 -0.05 -0.0500251 -0.00314162 0.134381 0.203015 0.439999 1.70005
1.34 0.12 0.120007 0.133483 -0.05 -0.049932 -0.00102573 0.138964 0.220236 0.476532 1.74412
1.35 0.12 0.120368 0.134896 -0.05 -0.049029 0.00126004 0.143364 0.236538 0.40345 1.51616
1.36 0.12 0.123792 0.136331 -0.05 -0.0404692 0.00365366 0.141778 0.23743 -0.720744 -1.33773
1.37 0.16 0.156168 0.137711 0.05 0.0404718 0.00595728 0.134199 0.222916 -0.79498 -1.56503
1.38 0.16 0.159591 0.139014 0.05 0.0490316 0.00810895 0.12642 0.207493 -0.76076 -1.51966
1.39 0.16 0.159952 0.140241 0.05 0.0499345 0.010109 0.119029 0.192642 -0.71753 -1.45038
1.4 0.16 0.159989 0.141396 0.05 0.0500277 0.0119641 0.112063 0.178474 -0.675665 -1.38326
1.41 0.16 0.159992 0.142484 0.05 0.0500354 0.0136807 0.105504 0.164954 -0.636128 -1.32084
1.42 0.16 0.159992 0.143507 0.05 0.0500342 0.0152651 0.0993288 0.152034 -0.598893 -1.2632
1.43 0.16 0.159991 0.144471 0.05 0.0500322 0.0167232 0.0935151 0.139667 -0.563836 -1.21016
1.44 0.16 0.15999 0.145379 0.05 0.0500303 0.0180602 0.0880418 0.127808 -0.530832 -1.16152
1.45 0.16 0.159989 0.146233 0.05 0.0500286 0.0192809 0.0828888 0.116415 -0.499759 -1.11711
1.46 0.16 0.159988 0.147038 0.05 0.050027 0.0203899 0.0780375 0.105446 -0.470506 -1.07676
1.47 0.16 0.159987 0.147795 0.05 0.0500256 0.0213911 0.0734701 0.0948604 -0.442965 -1.04034
1.48 0.16 0.159987 0.148508 0.05 0.0500243 0.0222883 0.0691701 0.0846201 -0.417037 -1.0077
1.49 0.16 0.159986 0.149179 0.05 0.0500232 0.0230846 0.0651218 0.074688 -0.392626 -0.978734
1.5 0.16 0.159985 0.149811 0.05 0.0500222 0.0237829 0.0613105 0.0650276 -0.369644 -0.953329
1.51 0.16 0.159985 0.150406 0.05 0.0500213 0.0243859 0.0577222 0.055604 -0.348008 -0.931393
1.52 0.16 0.159984 0.150966 0.05 0.0500206 0.0248957 0.054344 0.0463828 -0.327638 -0.912849
1.53 0.16 0.159984 0.151494 0.05 0.0500199 0.0253141 0.0511635 0.0373304 -0.308461 -0.897627
1.54 0.16 0.159983 0.15199 0.05 0.0500194 0.0256427 0.0481691 0.0284139 -0.290406 -0.885672
