time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
0.82 0.06 0.0599526 0.0553025 -0.05 -0.0501146 -0.0147874 0.12334 -0.0209693 -0.168956 1.28341
0.83 0.06 0.0599527 0.0565282 -0.05 -0.0501105 -0.0149331 0.121873 -0.00816238 -0.124424 1.27798
0.84 0.06 0.0599527 0.0577415 -0.05 -0.0501068 -0.0149508 0.120849 0.0046136 -0.0803421 1.27721
0.85 0.06 0.0599527 0.0589467 -0.05 -0.0501035 -0.0148407 0.120264 0.0174052 -0.0365507 1.2811
0.86 0.06 0.0599527 0.0601482 -0.05 -0.0501005 -0.0146025 0.120117 0.030259 0.00710978 1.28966
0.87 0.06 0.0599525 0.0613505 -0.05 -0.0500978 -0.0142352 0.120407 0.043222 0.050798 1.30293
0.88 0.06 0.0599524 0.0625578 -0.05 -0.0500955 -0.0137375 0.121134 0.0563413 0.0946731 1.32093
0.89 0.06 0.0599521 0.0637746 -0.05 -0.0500935 -0.0131077 0.122302 0.0696647 0.138894 1.34376
0.9 0.06 0.0599518 0.0650053 -0.05 -0.0500918 -0.0123434 0.123915 0.0832409 0.183623 1.37148
0.91 0.06 0.0599515 0.0662544 -0.05 -0.0500904 -0.0114419 0.125978 0.0971193 0.229022 1.40419
0.92 0.06 0.0599511 0.0675264 -0.05 -0.0500894 -0.0103998 0.128499 0.11135 0.275255 1.44203
0.93 0.06 0.0599506 0.068826 -0.05 -0.0500886 -0.0092135 0.131488 0.125986 0.322493 1.48511
0.94 0.06 0.05995 0.0701578 -0.05 -0.0500881 -0.00787857 0.134955 0.14108 0.370905 1.53361
0.95 0.06 0.0599494 0.0715267 -0.05 -0.050088 -0.0063902 0.138913 0.156686 0.420669 1.58769
0.96 0.06 0.0599487 0.0729377 -0.05 -0.0500881 -0.00474295 0.143376 0.172862 0.471964 1.64755
0.97 0.06 0.0599479 0.074396 -0.05 -0.0500884 -0.00293085 0.148361 0.189667 0.524964 1.71338
0.98 0.06 0.0599474 0.0759067 -0.05 -0.050088 -0.000947321 0.153884 0.207159 0.579748 1.78508
0.99 0.06 0.0599503 0.0774755 -0.05 -0.0500779 0.00121477 0.15996 0.225384 0.635431 1.85986
1 0.06 0.0599865 0.0791076 -0.05 -0.049974 0.00356242 0.166547 0.244228 0.681962 1.90904
1.01 0.06 0.060338 0.0808062 -0.05 -0.0489799 0.006096 0.17307 0.262069 0.622585 1.65916
1.02 0.06 0.0636708 0.08255 -0.05 -0.0395691 0.00874737 0.173887 0.262979 -0.459135 -1.47734
1.03 0.0989371 0.0951868 0.0842649 0.0599268 0.0494081 0.0112991 0.169002 0.246959 -0.517916 -1.72655
1.04 0.0989371 0.0985195 0.0859299 0.0599268 0.0588189 0.0136832 0.164061 0.229946 -0.470191 -1.67603
1.05 0.0989371 0.0988709 0.0875479 0.0599268 0.0598126 0.0159002 0.159647 0.21357 -0.41271 -1.59924
1.06 0.0989371 0.0989069 0.0891247 0.0599268 0.0599161 0.0179572 0.155806 0.197949 -0.355518 -1.52485
1.07 0.0989371 0.0989096 0.0906659 0.0599268 0.0599256 0.0198616 0.152531 0.183047 -0.299492 -1.45565
1.08 0.0989371 0.0989088 0.0921772 0.0599268 0.0599252 0.0216203 0.14981 0.16881 -0.244542 -1.3917
1.09 0.0989371 0.0989077 0.0936639 0.0599268 0.059924 0.0232398 0.147635 0.155188 -0.190481 -1.33281
1.1 0.0989371 0.0989065 0.0951317 0.0599268 0.0599228 0.0247259 0.145997 0.14213 -0.137113 -1.27878
1.11 0.0989371 0.0989054 0.0965857 0.0599268 0.0599217 0.0260841 0.14489 0.129589 -0.0842435 -1.2294
1.12 0.0989371 0.0989043 0.0980312 0.0599268 0.0599208 0.0273193 0.144311 0.117519 -0.0316694 -1.1845
1.13 0.0989371 0.0989029 0.0994736 0.0599268 0.0599201 0.0284359 0.144257 0.105877 0.0207902 -1.14391
1.14 0.0989371 0.0989014 0.100918 0.0599268 0.0599196 0.0294381 0.144727 0.0946202 0.0733251 -1.10748
1.15 0.0989371 0.0989 0.10237 0.0599268 0.0599192 0.0303295 0.145724 0.0837074 0.126127 -1.07508
1.16 0.0989371 0.0988985 0.103834 0.0599268 0.0599189 0.0311133 0.147252 0.073099 0.179387 -1.0466
1.17 0.0989371 0.0988971 0.105317 0.0599268 0.0599187 0.0317924 0.149315 0.0627564 0.2333 -1.02192
1.18 0.0989371 0.0988957 0.106822 0.0599268 0.0599186 0.0323692 0.151922 0.052642 0.288062 -1.00096
1.19 0.0989371 0.0988942 0.108357 0.0599268 0.0599186 0.0328458 0.155082 0.042719 0.343872 -0.983647
1.2 0.0989371 0.0988927 0.109926 0.0599268 0.0599187 0.0332241 0.158806 0.0329512 0.400934 -0.969912
1.21 0.0989371 0.0988911 0.111535 0.0599268 0.0599189 0.0335053 0.163108 0.0233031 0.459455 -0.959705
1.22 0.0989371 0.0988895 0.11319 0.0599268 0.0599192 0.0336904 0.168003 0.0137396 0.519648 -0.952992
1.23 0.0989371 0.0988879 0.114897 0.0599268 0.0599195 0.0337802 0.17351 0.00422591 0.581733 -0.949746
1.24 0.0989371 0.0988862 0.116662 0.0599268 0.05992 0.033775 0.179649 -0.00527261 0.645936 -0.949957
1.25 0.0989371 0.0988844 0.118492 0.0599268 0.0599206 0.0336747 0.186441 -0.0147905 0.712489 -0.953625
