time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
1.09 0.161066 0.161008 0.158927 0.0742639 0.0744035 0.0367919 0.129546 0.167804 -0.07562 -1.36623
1.1 0.161066 0.161008 0.160219 0.0742639 0.0743946 0.0384026 0.129024 0.154435 -0.0286718 -1.30741
1.11 0.161066 0.161009 0.161509 0.0742639 0.0743863 0.0398825 0.128972 0.141632 0.018175 -1.25336
1.12 0.161066 0.161009 0.1628 0.0742639 0.0743785 0.041237 0.129388 0.129345 0.0650908 -1.20388
1.13 0.161066 0.161009 0.164098 0.0742639 0.0743713 0.042471 0.130275 0.117532 0.112246 -1.1588
1.14 0.161066 0.161009 0.165407 0.0742639 0.0743646 0.043589 0.131635 0.106148 0.159813 -1.11795
1.15 0.161066 0.161009 0.166733 0.0742639 0.0743583 0.0445952 0.133474 0.0951525 0.207963 -1.08118
1.16 0.161066 0.161009 0.168079 0.0742639 0.0743524 0.0454933 0.135798 0.0845049 0.256873 -1.04835
1.17 0.161066 0.161009 0.16945 0.0742639 0.074347 0.0462864 0.138616 0.0741663 0.306721 -1.01935
1.18 0.161066 0.161008 0.170853 0.0742639 0.074342 0.0469775 0.141938 0.0640992 0.357686 -0.994075
1.19 0.161066 0.161008 0.172291 0.0742639 0.0743373 0.0475691 0.145776 0.0542667 0.409956 -0.972422
1.2 0.161066 0.161007 0.17377 0.0742639 0.0743331 0.0480635 0.150145 0.044633 0.46372 -0.954318
1.21 0.161066 0.161007 0.175295 0.0742639 0.0743291 0.0484623 0.155059 0.0351629 0.519174 -0.939695
1.22 0.161066 0.161006 0.176873 0.0742639 0.0743255 0.0487672 0.160538 0.025822 0.576519 -0.928499
1.23 0.161066 0.161005 0.178508 0.0742639 0.0743222 0.0489791 0.1666 0.016576 0.635965 -0.92069
1.24 0.161066 0.161004 0.180207 0.0742639 0.0743192 0.0490989 0.173268 0.00739139 0.697727 -0.916239
1.25 0.161066 0.161003 0.181976 0.0742639 0.0743165 0.049127 0.180567 -0.00176544 0.762031 -0.915128
1.26 0.161066 0.161002 0.18382 0.0742639 0.074314 0.0490636 0.188523 -0.0109279 0.82911 -0.917355
1.27 0.161066 0.161001 0.185748 0.0742639 0.0743119 0.0489083 0.197164 -0.0201293 0.899209 -0.922926
1.28 0.161066 0.160999 0.187766 0.0742639 0.07431 0.0486607 0.206523 -0.0294032 0.972582 -0.931862
1.29 0.161066 0.160998 0.189881 0.0742639 0.0743083 0.0483199 0.216634 -0.0387835 1.0495 -0.944195
