tar_x(m) tar_y(m) tar_th(deg) vel_x(m/s) vel_y(m/s) cog_x(m) cog_y(m) L(0)R(1) STATE(0-2) ZMP_x(m) ZMP_y(m) ax0 ax1 ax2 ax3 ax4 ax5 ay0 ay1 ay2 ay3 ay4 ay5
0.06 0 0 -0.16 0 0.000 0 0 0 0 0.05 -0.00157231 -0.151818 0.960653 -2.6456 4.08988 -2.68457 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.16 0 0.006 0 0 0 0 0.05 0.0044322 -0.151457 0.853036 -2.25485 3.43321 -2.21975 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.16 0 0.012 0 0 0 0 0.05 0.0104367 -0.151097 0.74542 -1.86411 2.77653 -1.75492 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.16 0 0.018 0 0 0 0 0.05 0.0164412 -0.150736 0.637804 -1.47336 2.11986 -1.2901 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.16 0 0.024 0 0 0 0 0.05 0.0224457 -0.150375 0.530188 -1.08261 1.46318 -0.825269 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.16 0 0.030 0 0 0 0 0.05 0.0284502 -0.150014 0.422571 -0.691869 0.806508 -0.360443 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.16 0 0.036 0 0 0 0 0.05 0.0344547 -0.149654 0.314955 -0.301123 0.149833 0.104383 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.16 0 0.042 0 0 0 0 0.05 0.0404592 -0.149293 0.207339 0.0896224 -0.506842 0.569209 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.16 0 0.048 0 0 0 0 0.05 0.0464637 -0.148932 0.0997225 0.480368 -1.16352 1.03403 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.16 0 0.054 0 0 0 0 0.05 0.0524683 -0.148571 -0.00789378 0.871113 -1.82019 1.49886 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.12 0 -0.006 0 0 0 0 0.05 -0.0071835 -0.114147 0.836669 -2.38849 3.75534 -2.47574 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.12 0 0.000 0 0 0 0 0.05 -0.001179 -0.113787 0.729052 -1.99775 3.09867 -2.01091 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.12 0 0.006 0 0 0 0 0.05 0.00482551 -0.113426 0.621436 -1.607 2.44199 -1.54608 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.12 0 0.012 0 0 0 0 0.05 0.01083 -0.113065 0.51382 -1.21625 1.78532 -1.08126 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
