tar_x(m),tar_y(m),tar_th(deg),vel_x(m/s),vel_y(m/s),cog_x(m),cog_y(m),L(0)R(1),STATE(0-2),ZMP_x(m),ZMP_y(m),ZMP_th(deg),ax0,ax1,ax2,ax3,ax4,ax5,ay0,ay1,ay2,ay3,ay4,ay5
0.3,0,39,-0.24,-0.12,0.03,0,0,1,0.0514396,0.0587705,0.15708,0.0276706,-0.223949,1.12935,-2.38379,3.72086,-1.70107,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.24,-0.12,0.036,0,0,1,0.0514396,0.0587705,0.15708,0.0336751,-0.223589,1.02174,-1.99304,3.06418,-1.23625,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.24,-0.12,0.042,0,0,1,0.0514396,0.0587705,0.15708,0.0396796,-0.223228,0.91412,-1.60229,2.40751,-0.771421,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.24,-0.12,0.048,0,0,1,0.0514396,0.0587705,0.15708,0.0456841,-0.222867,0.806504,-1.21155,1.75083,-0.306595,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.24,-0.12,0.054,0,0,1,0.0514396,0.0587705,0.15708,0.0516886,-0.222506,0.698887,-0.820804,1.09416,0.158231,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.24,-0.12,0.06,0,0,1,0.0514396,0.0587705,0.15708,0.0576931,-0.222146,0.591271,-0.430058,0.437485,0.623057,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
,,,,,,,,,,,,,,,,,,,,,,,
0.3,0,39,-0.2,-0.12,-0.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.2,-0.12,-0.054,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.2,-0.12,-0.048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.2,-0.12,-0.042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.2,-0.12,-0.036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.2,-0.12,-0.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.2,-0.12,-0.024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.2,-0.12,-0.018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.2,-0.12,-0.012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.2,-0.12,-0.006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.2,-0.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.2,-0.12,0.006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.2,-0.12,0.012,0,0,1,0.0514396,0.0587705,0.15708,0.0100503,-0.187,1.2206,-2.90817,4.69967,-2.42189,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.2,-0.12,0.018,0,0,1,0.0514396,0.0587705,0.15708,0.0160549,-0.18664,1.11298,-2.51743,4.043,-1.95706,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.2,-0.12,0.024,0,0,1,0.0514396,0.0587705,0.15708,0.0220594,-0.186279,1.00537,-2.12668,3.38632,-1.49224,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.2,-0.12,0.03,0,0,1,0.0514396,0.0587705,0.15708,0.0280639,-0.185918,0.897752,-1.73593,2.72965,-1.02741,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.2,-0.12,0.036,0,0,1,0.0514396,0.0587705,0.15708,0.0340684,-0.185557,0.790136,-1.34519,2.07297,-0.562584,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.2,-0.12,0.042,0,0,1,0.0514396,0.0587705,0.15708,0.0400729,-0.185197,0.68252,-0.954444,1.4163,-0.0977578,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.2,-0.12,0.048,0,0,1,0.0514396,0.0587705,0.15708,0.0460774,-0.184836,0.574903,-0.563698,0.759622,0.367068,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.2,-0.12,0.054,0,0,1,0.0514396,0.0587705,0.15708,0.0520819,-0.184475,0.467287,-0.172953,0.102947,0.831894,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.2,-0.12,0.06,0,0,1,0.0514396,0.0587705,0.15708,0.0580864,-0.184114,0.359671,0.217793,-0.553728,1.29672,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
,,,,,,,,,,,,,,,,,,,,,,,
0.3,0,39,-0.16,-0.12,-0.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.16,-0.12,-0.054,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.16,-0.12,-0.048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.16,-0.12,-0.042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.16,-0.12,-0.036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.16,-0.12,-0.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.16,-0.12,-0.024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.16,-0.12,-0.018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.16,-0.12,-0.012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.16,-0.12,-0.006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.16,-0.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
