1.81,0.24,0.03,0.229404,0.0594678,0.229212,0.0595553,-0.396486,1.07739,-0.391663,1.07361
1.82,0.24,0.03,0.23081,0.0593053,0.23062,0.0594118,-0.34476,1.07046,-0.340513,1.06843
1.83,0.24,0.03,0.232181,0.05925,0.231993,0.0593753,-0.294334,1.06737,-0.290623,1.06714
1.84,0.24,0.03,0.233523,0.0593014,0.233338,0.0594455,-0.245025,1.0682,-0.241783,1.06972
1.85,0.24,0.03,0.23484,0.0594597,0.234658,0.0596228,-0.196651,1.07303,-0.193821,1.07619
1.86,0.24,0.03,0.236138,0.0597253,0.235959,0.0599077,-0.149027,1.08194,-0.146562,1.08659
1.87,0.24,0.03,0.23742,0.0600992,0.237246,0.0603014,-0.10197,1.09502,-0.099829,1.10092
1.88,0.24,0.03,0.238693,0.0605826,0.238522,0.0608052,-0.0552966,1.11234,-0.0534408,1.11928
1.89,0.24,0.03,0.23996,0.0611772,0.239793,0.061421,-0.00882396,1.13397,-0.00726738,1.14169
1.9,0.24,0.03,0.241226,0.0618853,0.241063,0.0621511,0.0376317,1.16001,0.0388789,1.16826
1.91,0.24,0.03,0.242495,0.0627094,0.242337,0.0629981,0.0842538,1.19053,0.0851847,1.19911
1.92,0.24,0.03,0.243774,0.0636526,0.24362,0.063965,0.131226,1.22562,0.131814,1.2343
1.93,0.24,0.03,0.245065,0.0647185,0.244916,0.0650555,0.178731,1.26534,0.178912,1.27397
1.94,0.24,0.03,0.246374,0.0659109,0.246229,0.0662734,0.226952,1.30978,0.226659,1.31828
1.95,0.24,0.03,0.247706,0.0672343,0.247566,0.0676232,0.276073,1.35902,0.275248,1.36742
1.96,0.24,0.03,0.249066,0.0686936,0.24893,0.0691099,0.326278,1.41315,0.324803,1.42148
1.97,0.24,0.03,0.250458,0.0702943,0.250326,0.0707388,0.377749,1.47223,0.37537,1.48028
1.98,0.24,0.03,0.251888,0.0720423,0.25176,0.0725158,0.430671,1.53636,0.426943,1.54356
1.99,0.24,0.03,0.253361,0.0739439,0.253237,0.0744473,0.485225,1.6056,0.48087,1.61446
2,0.24,0.03,0.254882,0.0760062,0.254762,0.0765406,0.541597,1.68005,0.5444,1.70997
2.01,0.24,0.03,0.256458,0.0782365,0.256341,0.0788058,0.599969,1.75978,0.628273,1.85589
2.02,0.24,0.03,0.258094,0.0806428,0.257984,0.0812555,0.660524,1.84486,0.685972,1.94013
2.03,0.24,0.03,0.259796,0.0832337,0.259689,0.083886,0.723446,1.93539,0.413314,1.23266
2.04,0.29,0.15,0.261556,0.0860025,0.261421,0.0866048,-1.01266,-2.18835,-0.735137,-1.57578
2.05,0.29,0.15,0.263222,0.0885652,0.263094,0.089201,-0.961593,-2.12227,-1.00923,-2.28522
2.06,0.29,0.15,0.264791,0.0909157,0.264671,0.0915819,-0.911578,-2.0578,-0.954013,-2.20373
2.07,0.29,0.15,0.26627,0.0930604,0.266154,0.0937434,-0.862767,-1.99556,-0.873684,-2.06174
2.08,0.29,0.15,0.267662,0.0950055,0.267549,0.0956978,-0.815307,-1.93614,-0.814949,-1.97142
2.09,0.29,0.15,0.268973,0.096757,0.268862,0.0974547,-0.769345,-1.88015,-0.766971,-1.90699
2.1,0.29,0.15,0.270206,0.0983204,0.270099,0.0990208,-0.725028,-1.8282,-0.722651,-1.85151
2.11,0.29,0.15,0.271368,0.0997009,0.271263,0.100402,-0.682503,-1.78091,-0.680554,-1.80185
2.12,0.29,0.15,0.272461,0.100903,0.272359,0.101602,-0.641918,-1.73886,-0.640783,-1.75833
2.13,0.29,0.15,0.273489,0.101932,0.273391,0.102627,-0.603419,-1.70267,-0.603266,-1.72112
2.14,0.29,0.15,0.274458,0.10279,0.274362,0.103479,-0.567154,-1.67296,-0.567975,-1.69
2.15,0.29,0.15,0.275369,0.103481,0.275277,0.104162,-0.53327,-1.65031,-0.534765,-1.66466
2.16,0.29,0.15,0.276228,0.104006,0.276138,0.104679,-0.501913,-1.63535,-0.503489,-1.64622
2.17,0.29,0.15,0.277036,0.104369,0.276949,0.105031,-0.473231,-1.62867,-0.474022,-1.64156
2.18,0.29,0.15,0.277796,0.104568,0.277712,0.105218,-0.44737,-1.63089,-0.446273,-1.66127
2.19,0.29,0.15,0.278512,0.104604,0.278431,0.10524,-0.424479,-1.6426,-0.420207,-1.65852
2.2,0.29,0.15,0.279186,0.104475,0.279108,0.105101,-0.404704,-1.66442,-0.395622,-1.32898
2.21,0.29,0.1,0.279823,0.10423,0.279745,0.104843,-0.360824,0.177692,-0.37247,-0.127004
2.22,0.29,0.1,0.280418,0.103961,0.280345,0.104559,-0.341755,0.167537,-0.35066,0.19754
2.23,0.29,0.1,0.280979,0.103709,0.28091,0.104288,-0.323497,0.157844,-0.330158,0.189789
2.24,0.29,0.1,0.281507,0.103473,0.281441,0.104037,-0.306029,0.148603,-0.310833,0.154181
2.25,0.29,0.1,0.282005,0.103251,0.281942,0.1038,-0.289331,0.1398,-0.29266,0.137535
2.26,0.29,0.1,0.282474,0.103044,0.282413,0.103578,-0.273383,0.131425,-0.275562,0.129192
2.27,0.29,0.1,0.282916,0.102849,0.282857,0.103369,-0.258166,0.123464,-0.259437,0.122167
2.28,0.29,0.1,0.283332,0.102667,0.283275,0.103172,-0.24366,0.115907,-0.244264,0.115204
2.29,0.29,0.1,0.283724,0.102497,0.283668,0.102986,-0.229844,0.10874,-0.22995,0.108482
2.3,0.29,0.1,0.284092,0.102337,0.284039,0.102812,-0.2167,0.101952,-0.216494,0.102126
2.31,0.29,0.1,0.284439,0.102188,0.284387,0.102647,-0.204207,0.0955309,-0.203861,0.0961391
2.32,0.29,0.1,0.284766,0.102048,0.284716,0.102492,-0.192345,0.0894646,-0.191943,0.0905164
2.33,0.29,0.1,0.285073,0.101917,0.285025,0.102347,-0.181095,0.0837409,-0.180727,0.0852316
2.34,0.29,0.1,0.285362,0.101795,0.285316,0.102209,-0.170437,0.0783478,-0.170143,0.0802462
2.35,0.29,0.1,0.285634,0.10168,0.28559,0.10208,-0.16035,0.0732734,-0.160179,0.0755417
2.36,0.29,0.1,0.28589,0.101573,0.285848,0.101958,-0.150816,0.0685055,-0.150842,0.0711248
2.37,0.29,0.1,0.286131,0.101472,0.286091,0.101844,-0.141813,0.0640321,-0.141966,0.0669627
2.38,0.29,0.1,0.286358,0.101378,0.286319,0.101736,-0.133323,0.0598412,-0.133684,0.0630468
2.39,0.29,0.1,0.286571,0.10129,0.286535,0.101634,-0.125325,0.0559207,-0.125866,0.0593685
2.4,0.29,0.1,0.286772,0.101208,0.286737,0.101539,-0.1178,0.0522586,-0.118497,0.0558894
2.41,0.29,0.1,0.286961,0.101131,0.286928,0.101449,-0.110728,0.0488428,-0.111552,0.0526266
2.42,0.29,0.1,0.287139,0.101058,0.287108,0.101364,-0.104089,0.0456614,-0.10502,0.0495408
2.43,0.29,0.1,0.287307,0.10099,0.287277,0.101284,-0.0978627,0.0427022,-0.0989194,0.0466455
2.44,0.29,0.1,0.287465,0.100927,0.287436,0.101209,-0.0920297,0.0399531,-0.0931072,0.0439141
2.45,0.29,0.1,0.287613,0.100867,0.287586,0.101138,-0.0865701,0.0374023,-0.0876522,0.0413471
