time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
1.03 0.18 0.174213 0.153171 -0.05 -0.0408014 -0.00418519 0.218914 -0.201014 -0.951174 1.6407
1.04 0.18 0.17935 0.155314 -0.05 -0.0493421 -0.00611393 0.209692 -0.184797 -0.893052 1.60278
1.05 0.18 0.179893 0.157367 -0.05 -0.0502272 -0.00788279 0.201125 -0.169077 -0.820509 1.54128
1.06 0.18 0.17995 0.159338 -0.05 -0.0503035 -0.00949747 0.193277 -0.153959 -0.749081 1.48232
1.07 0.18 0.179955 0.161235 -0.05 -0.0502953 -0.0109638 0.18613 -0.139405 -0.680179 1.42846
1.08 0.18 0.179955 0.163063 -0.05 -0.0502792 -0.0122873 0.179661 -0.125364 -0.613729 1.37979
1.09 0.18 0.179955 0.16483 -0.05 -0.0502633 -0.0134726 0.173845 -0.111784 -0.549509 1.33618
1.1 0.18 0.179954 0.166542 -0.05 -0.0502482 -0.0145243 0.168661 -0.0986155 -0.487287 1.29746
1.11 0.18 0.179954 0.168206 -0.05 -0.0502341 -0.0154462 0.16409 -0.0858108 -0.426837 1.26348
1.12 0.18 0.179953 0.169826 -0.05 -0.050221 -0.0162416 0.160116 -0.0733227 -0.367938 1.23414
1.13 0.18 0.179953 0.17141 -0.05 -0.0502087 -0.0169135 0.156725 -0.0611055 -0.310376 1.20931
1.14 0.18 0.179952 0.172962 -0.05 -0.0501972 -0.0174645 0.153903 -0.0491144 -0.253943 1.1889
1.15 0.18 0.179952 0.17449 -0.05 -0.0501865 -0.0178964 0.151641 -0.0373057 -0.198432 1.17284
1.16 0.18 0.179951 0.175997 -0.05 -0.0501765 -0.018211 0.149931 -0.0256361 -0.143642 1.16108
1.17 0.18 0.179951 0.17749 -0.05 -0.0501673 -0.0184095 0.148766 -0.0140629 -0.0893726 1.15355
1.18 0.18 0.17995 0.178974 -0.05 -0.0501587 -0.0184925 0.148142 -0.00254393 -0.0354274 1.15025
1.19 0.18 0.179949 0.180455 -0.05 -0.0501507 -0.0184604 0.148057 0.00896304 0.0183904 1.15115
1.2 0.18 0.179949 0.181937 -0.05 -0.0501433 -0.0183131 0.14851 0.0205 0.0722765 1.15625
1.21 0.18 0.179948 0.183427 -0.05 -0.0501365 -0.0180501 0.149503 0.0321092 0.126427 1.16558
1.22 0.18 0.179947 0.184929 -0.05 -0.0501303 -0.0176705 0.151041 0.0438329 0.181039 1.17916
1.23 0.18 0.179946 0.186449 -0.05 -0.0501246 -0.017173 0.153127 0.0557139 0.236311 1.19705
1.24 0.18 0.179945 0.187993 -0.05 -0.0501194 -0.0165556 0.155771 0.0677958 0.292445 1.21931
1.25 0.18 0.179945 0.189567 -0.05 -0.0501147 -0.0158162 0.158982 0.0801224 0.349644 1.24602
1.26 0.18 0.179944 0.191175 -0.05 -0.0501104 -0.0149522 0.16277 0.092739 0.408118 1.27728
