time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
0.75 0.06 0.0599622 0.0477042 0.05 0.0501468 0.0115341 0.156988 0.124298 -0.445368 -1.40263
0.76 0.06 0.059962 0.0492528 0.05 0.0501386 0.0127076 0.152816 0.110486 -0.389098 -1.35971
0.77 0.06 0.0599619 0.0507624 0.05 0.0501309 0.0137451 0.149199 0.097079 -0.334243 -1.32176
0.78 0.06 0.0599617 0.0522386 0.05 0.0501237 0.0146504 0.146125 0.0840271 -0.280601 -1.28862
0.79 0.06 0.0599615 0.0536866 0.05 0.0501171 0.0154267 0.143582 0.071283 -0.227979 -1.26019
0.8 0.06 0.0599613 0.0551119 0.05 0.050111 0.0160769 0.141561 0.0588002 -0.176184 -1.23636
0.81 0.06 0.059961 0.0565196 0.05 0.0501053 0.0166034 0.140055 0.0465332 -0.125029 -1.21704
0.82 0.06 0.0599607 0.0579147 0.05 0.0501 0.0170081 0.139058 0.0344372 -0.0743266 -1.20216
0.83 0.06 0.0599604 0.0593024 0.05 0.0500952 0.0172926 0.138567 0.022468 -0.023893 -1.19167
0.84 0.06 0.05996 0.0606878 0.05 0.0500908 0.0174578 0.13858 0.0105821 0.0264554 -1.18552
0.85 0.06 0.0599596 0.0620757 0.05 0.0500868 0.0175044 0.139097 -0.00126401 0.0769019 -1.1837
0.86 0.06 0.0599591 0.0634714 0.05 0.0500831 0.0174325 0.140119 -0.0131134 0.12763 -1.18619
0.87 0.06 0.0599586 0.0648798 0.05 0.0500798 0.0172419 0.141652 -0.0250094 0.178824 -1.193
0.88 0.06 0.059958 0.0663061 0.05 0.0500769 0.016932 0.143699 -0.0369952 0.230671 -1.20417
0.89 0.06 0.0599574 0.0677555 0.05 0.0500743 0.0165016 0.146269 -0.0491147 0.283358 -1.21972
0.9 0.06 0.0599567 0.0692333 0.05 0.050072 0.0159491 0.149371 -0.061412 0.337079 -1.23973
0.91 0.06 0.0599559 0.0707448 0.05 0.05007 0.0152726 0.153017 -0.0739318 0.392028 -1.26425
0.92 0.06 0.059955 0.0722955 0.05 0.0500684 0.0144696 0.157219 -0.0867199 0.448405 -1.29337
0.93 0.06 0.0599541 0.0738911 0.05 0.0500671 0.0135372 0.161993 -0.0998229 0.506415 -1.32722
0.94 0.06 0.059953 0.0755373 0.05 0.050066 0.0124719 0.167357 -0.113288 0.566271 -1.36589
0.95 0.06 0.0599519 0.0772402 0.05 0.0500653 0.01127 0.173329 -0.127166 0.628188 -1.40955
0.96 0.06 0.0599506 0.079006 0.05 0.0500649 0.00992707 0.179932 -0.141505 0.692391 -1.45833
0.97 0.06 0.0599493 0.080841 0.05 0.0500646 0.0084382 0.187189 -0.156359 0.759095 -1.5124
0.98 0.06 0.0599485 0.082752 0.05 0.0500638 0.00679801 0.195127 -0.171779 0.828365 -1.57164
0.99 0.06 0.059953 0.0847459 0.05 0.0500541 0.00500061 0.203762 -0.187804 0.898783 -1.63349
